Date,Location of Dumpster,Frequency of Waste Collection (days),Volume of Waste Collected (Tonnes),Volume of Waste Collected (Kg),Types of Waste,Operational Schedule
2023-03-05,Ota Efun,1,0.013813780193949441,38.04371296212136,MSW,Sunday
2023-03-05,Aregbe,1,0.02070389349910911,35.49807573756011,MSW,Sunday
2023-03-05,Igbona,1,0.016303338484313316,27.2525357386031,MSW,Sunday
2023-03-05,MDS,1,0.02592772128342912,29.740610886585333,MSW,Sunday
2023-03-06,Owode ede,1,0.02409551383089549,36.93276188740111,MSW,Monday
2023-03-06,Abere,1,0.01153880647430022,21.031288751695037,MSW,Monday
2023-03-06,Old Garage,1,0.027575540386117356,37.502986443527405,MSW,Monday
2023-03-06,Alekuwodo,1,0.022034903329574834,19.083386554635972,MSW,Monday
2023-03-06,Odi olowo,1,0.037190473827754617,12.102001780846518,MSW,Monday
2023-03-06,Ilesha Garage,1,0.026333992955843162,29.830776423818065,MSW,Monday
2023-03-06,Ilesha Road,1,0.01516142976909357,25.71123005337886,MSW,Monday
2023-03-06,Oja Oba,1,0.0360714805803036,11.101678462705255,MSW,Monday
2023-03-06,Station Road,1,0.03433364072055343,17.19145222108695,MSW,Monday
2023-03-06,Dada Estate,1,0.018808218018123057,29.112833970492566,MSW,Monday
2023-03-06,Dele Yes Sir,1,0.02327628642783218,29.81223029830171,MSW,Monday
2023-03-06,West Byebass,1,0.03667798785331292,13.997493382686462,MSW,Monday
2023-03-06,Testing Ground,1,0.018126969532638232,12.99870398106237,MSW,Monday
2023-03-06,Stadium,1,0.011063091641301486,24.357352489856087,MSW,Monday
2023-03-06,Power Line,1,0.03354647544219336,32.84501410553996,MSW,Monday
2023-03-06,Kobo,1,0.013588600568778697,34.57594545821594,MSW,Monday
2023-03-06,Ota Efun,1,0.03147994392919127,30.383006203490943,MSW,Monday
2023-03-06,Aregbe,1,0.015002210169620925,12.37848102771473,MSW,Monday
2023-03-06,Igbona,1,0.03944031384169887,12.862577586004974,MSW,Monday
2023-03-06,MDS,1,0.013769486202769536,21.099619313873777,MSW,Monday
2023-03-07,Owode ede,1,0.021397138934834435,28.63983918674076,MSW,Tuesday
2023-03-07,Abere,1,0.02473846208282194,21.23946801323304,MSW,Tuesday
2023-03-07,Old Garage,1,0.02175251589179865,20.925451656547498,MSW,Tuesday
2023-03-07,Alekuwodo,1,0.02549579131092644,23.893369573838662,MSW,Tuesday
2023-03-07,Odi olowo,1,0.01527065121025687,23.38158506805737,MSW,Tuesday
2023-03-07,Ilesha Garage,1,0.015997121559245125,18.42397671255802,MSW,Tuesday
2023-03-07,Ilesha Road,1,0.011596692998258952,22.910756203917263,MSW,Tuesday
2023-03-07,Oja Oba,1,0.016128402631331515,35.033817828048086,MSW,Tuesday
2023-03-07,Station Road,1,0.027566268654870066,25.633983853124235,MSW,Tuesday
2023-03-07,Dada Estate,1,0.023387732367784762,22.795268059347258,MSW,Tuesday
2023-03-07,Dele Yes Sir,1,0.03327556284588649,12.107428652931404,MSW,Tuesday
2023-03-07,West Byebass,1,0.019038196097367382,33.50617505620493,MSW,Tuesday
2023-03-07,Testing Ground,1,0.032922166936608696,31.46680042689401,MSW,Tuesday
2023-03-07,Stadium,1,0.01209777307382292,11.741663127746536,MSW,Tuesday
2023-03-07,Power Line,1,0.018963802404390724,26.96282416495853,MSW,Tuesday
2023-03-07,Kobo,1,0.01791507345014335,23.69097276703816,MSW,Tuesday
2023-03-07,Ota Efun,1,0.03231429744340688,19.307160794439277,MSW,Tuesday
2023-03-07,Aregbe,1,0.014811379374240263,13.827573014946587,MSW,Tuesday
2023-03-07,Igbona,1,0.020791835739141656,20.46453409239187,MSW,Tuesday
2023-03-07,MDS,1,0.016599018136620222,28.043465972888285,MSW,Tuesday
2023-03-08,Owode ede,1,0.011230926243386235,24.25650876870506,MSW,Wednesday
2023-03-08,Abere,1,0.03028071142115568,37.23711017576241,MSW,Wednesday
2023-03-08,Old Garage,1,0.01769920973324997,33.44685211314091,MSW,Wednesday
2023-03-08,Alekuwodo,1,0.03177973563276944,38.45873973659921,MSW,Wednesday
2023-03-08,Odi olowo,1,0.010632630346453282,22.672673313579423,MSW,Wednesday
2023-03-08,Ilesha Garage,1,0.02407215889309507,12.323385904110621,MSW,Wednesday
2023-03-08,Ilesha Road,1,0.02283300530589749,13.753246856111314,MSW,Wednesday
2023-03-08,Oja Oba,1,0.021068201271995574,32.24026644059107,MSW,Wednesday
2023-03-08,Station Road,1,0.015154040674528904,34.88413273876401,MSW,Wednesday
2023-03-08,Dada Estate,1,0.014598053568921451,30.474627603395177,MSW,Wednesday
2023-03-08,Dele Yes Sir,1,0.011885765452392467,24.718461028967194,MSW,Wednesday
2023-03-08,West Byebass,1,0.025787083982795236,37.78697854191986,MSW,Wednesday
2023-03-08,Testing Ground,1,0.038774629356149275,18.408381636111216,MSW,Wednesday
2023-03-08,Stadium,1,0.02705827807004363,22.56806450673761,MSW,Wednesday
2023-03-08,Power Line,1,0.028460636487940505,33.62001107753561,MSW,Wednesday
2023-03-08,Kobo,1,0.01513299505153987,35.80945373582103,MSW,Wednesday
2023-03-08,Ota Efun,1,0.019296424352008814,22.16292296089206,MSW,Wednesday
2023-03-08,Aregbe,1,0.03555634042171797,26.5179916740644,MSW,Wednesday
2023-03-08,Igbona,1,0.03780603922335069,10.649657234655557,MSW,Wednesday
2023-03-08,MDS,1,0.03841443004052457,10.211540106822314,MSW,Wednesday
2023-03-09,Owode ede,1,0.02242595890563684,26.984362655869976,MSW,Thursday
2023-03-09,Abere,1,0.02211982640976924,20.44270750668221,MSW,Thursday
2023-03-09,Old Garage,1,0.012047005970846602,10.81196487735433,MSW,Thursday
2023-03-09,Alekuwodo,1,0.03622376764247634,19.240950303358858,MSW,Thursday
2023-03-09,Odi olowo,1,0.015008706488168941,24.722929536942218,MSW,Thursday
2023-03-09,Ilesha Garage,1,0.012067259173785818,17.468675772656,MSW,Thursday
2023-03-09,Ilesha Road,1,0.024456177573734715,21.48355261045655,MSW,Thursday
2023-03-09,Oja Oba,1,0.028997101118632143,16.952744258622676,MSW,Thursday
2023-03-09,Station Road,1,0.03624725000334653,22.898794093592183,MSW,Thursday
2023-03-09,Dada Estate,1,0.01583574378687321,35.33861136323443,MSW,Thursday
2023-03-09,Dele Yes Sir,1,0.0221699760359094,22.9359280506333,MSW,Thursday
2023-03-09,West Byebass,1,0.028030880571958128,38.29806478521946,MSW,Thursday
2023-03-09,Testing Ground,1,0.022395643450486738,28.62578598489024,MSW,Thursday
2023-03-09,Stadium,1,0.03878524622217424,39.71857147966878,MSW,Thursday
2023-03-09,Power Line,1,0.017088570098493062,20.84565442894377,MSW,Thursday
2023-03-09,Kobo,1,0.024041949633191728,32.5668033816946,MSW,Thursday
2023-03-09,Ota Efun,1,0.019968007354046892,17.55522003290067,MSW,Thursday
2023-03-09,Aregbe,1,0.03553739330442781,32.65408255224121,MSW,Thursday
2023-03-09,Igbona,1,0.029640140776668863,36.54535188799646,MSW,Thursday
2023-03-09,MDS,1,0.012912946943026783,25.28915621395155,MSW,Thursday
2023-03-10,Owode ede,1,0.026559927457800822,28.219273508195275,MSW,Friday
2023-03-10,Abere,1,0.01641135894727329,35.30283977082997,MSW,Friday
2023-03-10,Old Garage,1,0.037278325061030924,19.984476334066617,MSW,Friday
2023-03-10,Alekuwodo,1,0.03599746417280155,28.44624676930972,MSW,Friday
2023-03-10,Odi olowo,1,0.03130779362970938,29.587299334654187,MSW,Friday
2023-03-10,Ilesha Garage,1,0.03979370079616682,30.9230879664727,MSW,Friday
2023-03-10,Ilesha Road,1,0.016337706327451407,15.86904496903102,MSW,Friday
2023-03-10,Oja Oba,1,0.02584460825976103,36.6294154885686,MSW,Friday
2023-03-10,Station Road,1,0.03230956116473187,12.239766335189522,MSW,Friday
2023-03-10,Dada Estate,1,0.03910532605109283,15.22291981451566,MSW,Friday
2023-03-10,Dele Yes Sir,1,0.023980807468344544,19.83540730907287,MSW,Friday
2023-03-10,West Byebass,1,0.012209491329300399,35.19475208686263,MSW,Friday
2023-03-10,Testing Ground,1,0.03828635863544393,12.240770771065986,MSW,Friday
2023-03-10,Stadium,1,0.021123035491594777,29.724333375789495,MSW,Friday
2023-03-10,Power Line,1,0.03467668634345677,38.67054257068219,MSW,Friday
2023-03-10,Kobo,1,0.0148444399794018,19.065549661504967,MSW,Friday
2023-03-10,Ota Efun,1,0.025565180564378707,20.138751648205574,MSW,Friday
2023-03-10,Aregbe,1,0.01848762119297457,25.098858134619334,MSW,Friday
2023-03-10,Igbona,1,0.015724991298356382,19.489495257364236,MSW,Friday
2023-03-10,MDS,1,0.03775529747724545,39.93259288312009,MSW,Friday
2023-03-11,Owode ede,1,0.016648403828059797,19.241697966510877,MSW,Saturday
2023-03-11,Abere,1,0.01531240026268495,16.620117944571238,MSW,Saturday
2023-03-11,Old Garage,1,0.019287371926392297,19.593541279563336,MSW,Saturday
2023-03-11,Alekuwodo,1,0.02821891171293508,21.74758591299926,MSW,Saturday
2023-03-11,Odi olowo,1,0.02647019727893258,10.19641903390859,MSW,Saturday
2023-03-11,Ilesha Garage,1,0.030078445615092562,27.07712911261525,MSW,Saturday
2023-03-11,Ilesha Road,1,0.024087981289325707,27.78482866493095,MSW,Saturday
2023-03-11,Oja Oba,1,0.01816688158993205,14.458277192834295,MSW,Saturday
2023-03-11,Station Road,1,0.03694107976265062,19.79770273504382,MSW,Saturday
2023-03-11,Dada Estate,1,0.012307173388977083,29.392048776676326,MSW,Saturday
2023-03-11,Dele Yes Sir,1,0.0109500997110852,20.86712231278389,MSW,Saturday
2023-03-11,West Byebass,1,0.03913622069455731,13.157482499945115,MSW,Saturday
2023-03-11,Testing Ground,1,0.027777898848211587,31.908990006820176,MSW,Saturday
2023-03-11,Stadium,1,0.020181987332190485,12.801354695576467,MSW,Saturday
2023-03-11,Power Line,1,0.026246303113082896,23.191729412495825,MSW,Saturday
2023-03-11,Kobo,1,0.02207880040166825,29.5395538186797,MSW,Saturday
2023-03-11,Ota Efun,1,0.03411173682693816,29.31124833121158,MSW,Saturday
2023-03-11,Aregbe,1,0.02688401493680001,24.55943226039286,MSW,Saturday
2023-03-11,Igbona,1,0.016633744427789452,34.13435425101501,MSW,Saturday
2023-03-11,MDS,1,0.019083447026245523,26.51188111513117,MSW,Saturday
2023-03-12,Owode ede,1,0.03400495323499504,10.1927273660675,MSW,Sunday
2023-03-12,Abere,1,0.015742262279933618,10.60117244385008,MSW,Sunday
2023-03-12,Old Garage,1,0.025544424054625522,15.995863119063298,MSW,Sunday
2023-03-12,Alekuwodo,1,0.015519910545761718,15.76494331398359,MSW,Sunday
2023-03-12,Odi olowo,1,0.03103584033411831,25.415409465790685,MSW,Sunday
2023-03-12,Ilesha Garage,1,0.03496139031072592,33.346715024380806,MSW,Sunday
2023-03-12,Ilesha Road,1,0.02975182502166443,19.579864699197575,MSW,Sunday
2023-03-12,Oja Oba,1,0.014720502826046207,25.098994819128738,MSW,Sunday
2023-03-12,Station Road,1,0.021390994119494175,39.642920806411695,MSW,Sunday
2023-03-12,Dada Estate,1,0.03134612950731591,38.406400124790736,MSW,Sunday
2023-03-12,Dele Yes Sir,1,0.038944709800361334,31.28901620225002,MSW,Sunday
2023-03-12,West Byebass,1,0.018916757268377667,34.834458576926956,MSW,Sunday
2023-03-12,Testing Ground,1,0.026105939264589567,13.913931917319262,MSW,Sunday
2023-03-12,Stadium,1,0.03202892506280304,36.66443209254274,MSW,Sunday
2023-03-12,Power Line,1,0.012668171488571389,24.369754997509375,MSW,Sunday
2023-03-12,Kobo,1,0.014633629560611594,37.35831461566031,MSW,Sunday
2023-03-12,Ota Efun,1,0.023648034154907148,28.044222544448296,MSW,Sunday
2023-03-12,Aregbe,1,0.03139654781888867,23.867040111539858,MSW,Sunday
2023-03-12,Igbona,1,0.029892127700927328,24.724648962728782,MSW,Sunday
2023-03-12,MDS,1,0.015294256378260793,26.445522512260823,MSW,Sunday
2023-03-13,Owode ede,1,0.022912690970583016,35.41394625889371,MSW,Monday
2023-03-13,Abere,1,0.0271563302208949,11.576957847089055,MSW,Monday
2023-03-13,Old Garage,1,0.027011761894845214,33.09053131750205,MSW,Monday
2023-03-13,Alekuwodo,1,0.030250718117795068,29.23165049366886,MSW,Monday
2023-03-13,Odi olowo,1,0.013200832170983256,14.18988630292133,MSW,Monday
2023-03-13,Ilesha Garage,1,0.02965884820651777,35.35260144970918,MSW,Monday
2023-03-13,Ilesha Road,1,0.03288565891903645,34.3172626090933,MSW,Monday
2023-03-13,Oja Oba,1,0.025454432783957266,21.366812589452923,MSW,Monday
2023-03-13,Station Road,1,0.0343602578098414,17.2209809485957,MSW,Monday
2023-03-13,Dada Estate,1,0.032337650265323536,19.635502089149345,MSW,Monday
2023-03-13,Dele Yes Sir,1,0.022052935637795576,23.644907026437068,MSW,Monday
2023-03-13,West Byebass,1,0.023861867342868395,23.168513615096003,MSW,Monday
2023-03-13,Testing Ground,1,0.011948957696438379,16.59841612224734,MSW,Monday
2023-03-13,Stadium,1,0.03894980385187841,24.007902978189883,MSW,Monday
2023-03-13,Power Line,1,0.01416009679947945,21.424969756655187,MSW,Monday
2023-03-13,Kobo,1,0.034674020174463534,33.60198240941085,MSW,Monday
2023-03-13,Ota Efun,1,0.03522989366785337,22.838717895063,MSW,Monday
2023-03-13,Aregbe,1,0.014969983354100666,22.46837409230223,MSW,Monday
2023-03-13,Igbona,1,0.02653163327097384,17.34312419317989,MSW,Monday
2023-03-13,MDS,1,0.015092678296447249,37.88809743178031,MSW,Monday
2023-03-14,Owode ede,1,0.02677595021054805,13.592911593673314,MSW,Tuesday
2023-03-14,Abere,1,0.013818468484000595,18.931094770353255,MSW,Tuesday
2023-03-14,Old Garage,1,0.01752885186061641,16.850036062327483,MSW,Tuesday
2023-03-14,Alekuwodo,1,0.03256219766958351,26.38399193769046,MSW,Tuesday
2023-03-14,Odi olowo,1,0.021375359279959254,31.188657756462995,MSW,Tuesday
2023-03-14,Ilesha Garage,1,0.020510289947872226,24.41103280060921,MSW,Tuesday
2023-03-14,Ilesha Road,1,0.025371709933252117,11.589616861905848,MSW,Tuesday
2023-03-14,Oja Oba,1,0.0351001850225224,25.957046162356434,MSW,Tuesday
2023-03-14,Station Road,1,0.011603965759545162,25.000188749842486,MSW,Tuesday
2023-03-14,Dada Estate,1,0.021018723342430323,24.918852004988345,MSW,Tuesday
2023-03-14,Dele Yes Sir,1,0.018546781811735025,14.931909879652157,MSW,Tuesday
2023-03-14,West Byebass,1,0.027912254570059573,38.455156956529294,MSW,Tuesday
2023-03-14,Testing Ground,1,0.020692266208298782,15.074917763270301,MSW,Tuesday
2023-03-14,Stadium,1,0.0383378878377614,30.751950583956216,MSW,Tuesday
2023-03-14,Power Line,1,0.013213283250299425,17.38220990249009,MSW,Tuesday
2023-03-14,Kobo,1,0.03320569295190514,22.80101317314318,MSW,Tuesday
2023-03-14,Ota Efun,1,0.02084988704170191,29.789437592432257,MSW,Tuesday
2023-03-14,Aregbe,1,0.02980003702873374,13.713811903676767,MSW,Tuesday
2023-03-14,Igbona,1,0.01816199738842713,20.84240017619206,MSW,Tuesday
2023-03-14,MDS,1,0.022129056213804822,19.57464549891063,MSW,Tuesday
2023-03-15,Owode ede,1,0.039951355898082484,23.72930677324473,MSW,Wednesday
2023-03-15,Abere,1,0.024421889229405472,27.264258281923528,MSW,Wednesday
2023-03-15,Old Garage,1,0.027219956865515968,16.785669195916906,MSW,Wednesday
2023-03-15,Alekuwodo,1,0.01965721585445379,27.840342285607832,MSW,Wednesday
2023-03-15,Odi olowo,1,0.01032936219105107,17.76246113681575,MSW,Wednesday
2023-03-15,Ilesha Garage,1,0.023347294441218025,23.31889925854899,MSW,Wednesday
2023-03-15,Ilesha Road,1,0.030119638544855436,36.45284004060442,MSW,Wednesday
2023-03-15,Oja Oba,1,0.02848359620672611,30.36546097844924,MSW,Wednesday
2023-03-15,Station Road,1,0.03285421285217105,17.96245862167506,MSW,Wednesday
2023-03-15,Dada Estate,1,0.01695461662840112,13.198825846651198,MSW,Wednesday
2023-03-15,Dele Yes Sir,1,0.015615594405251254,11.530406527926832,MSW,Wednesday
2023-03-15,West Byebass,1,0.03913143836682377,13.769721767221052,MSW,Wednesday
2023-03-15,Testing Ground,1,0.03137990314337469,28.89040182878652,MSW,Wednesday
2023-03-15,Stadium,1,0.014603565927585192,34.30012871052601,MSW,Wednesday
2023-03-15,Power Line,1,0.01548874600811978,14.35314671560255,MSW,Wednesday
2023-03-15,Kobo,1,0.03299757783775463,33.734342843414204,MSW,Wednesday
2023-03-15,Ota Efun,1,0.012579080838218244,29.16801321833061,MSW,Wednesday
2023-03-15,Aregbe,1,0.020366729200653952,26.032097832375456,MSW,Wednesday
2023-03-15,Igbona,1,0.022386628203701773,32.13083047799966,MSW,Wednesday
2023-03-15,MDS,1,0.027082522304456055,15.961064869885174,MSW,Wednesday
2023-03-16,Owode ede,1,0.03904684690301416,29.07544821504047,MSW,Thursday
2023-03-16,Abere,1,0.017746827175093096,28.705643557751806,MSW,Thursday
2023-03-16,Old Garage,1,0.011913217167834177,16.97244262545643,MSW,Thursday
2023-03-16,Alekuwodo,1,0.028330687210215713,34.36600546805435,MSW,Thursday
2023-03-16,Odi olowo,1,0.012007881730021978,12.443068200197134,MSW,Thursday
2023-03-16,Ilesha Garage,1,0.019934763692194945,19.800439805663054,MSW,Thursday
2023-03-16,Ilesha Road,1,0.011891415319968597,22.84715073158936,MSW,Thursday
2023-03-16,Oja Oba,1,0.03860285681464061,13.678108700325396,MSW,Thursday
2023-03-16,Station Road,1,0.026925119846031076,34.993953017335734,MSW,Thursday
2023-03-16,Dada Estate,1,0.03187423239103108,22.199342460473822,MSW,Thursday
2023-03-16,Dele Yes Sir,1,0.03826066991389615,36.241967807392044,MSW,Thursday
2023-03-16,West Byebass,1,0.02465312615806748,34.59710296988851,MSW,Thursday
2023-03-16,Testing Ground,1,0.01881934235724328,30.98731078084803,MSW,Thursday
2023-03-16,Stadium,1,0.03843604189974372,10.675975092393804,MSW,Thursday
2023-03-16,Power Line,1,0.024349394070481978,32.995781905612084,MSW,Thursday
2023-03-16,Kobo,1,0.03613548629623916,22.025299906464387,MSW,Thursday
2023-03-16,Ota Efun,1,0.024231607494633177,25.83596293348222,MSW,Thursday
2023-03-16,Aregbe,1,0.02210210303724115,11.284247047872364,MSW,Thursday
2023-03-16,Igbona,1,0.011335469847180146,34.66830536148879,MSW,Thursday
2023-03-16,MDS,1,0.013755904537697386,35.214321538537405,MSW,Thursday
2023-03-17,Owode ede,1,0.03430257941526538,16.667058851159062,MSW,Friday
2023-03-17,Abere,1,0.020550438777866345,31.069874678577754,MSW,Friday
2023-03-17,Old Garage,1,0.023976228394209556,27.17191416930151,MSW,Friday
2023-03-17,Alekuwodo,1,0.02665726331719947,16.87682935561969,MSW,Friday
2023-03-17,Odi olowo,1,0.031655759193119096,20.121252989065788,MSW,Friday
2023-03-17,Ilesha Garage,1,0.026594395550072675,30.71616883318296,MSW,Friday
2023-03-17,Ilesha Road,1,0.02459332752033591,38.51423512647135,MSW,Friday
2023-03-17,Oja Oba,1,0.036987553520825084,26.914377076672235,MSW,Friday
2023-03-17,Station Road,1,0.019882983136607912,17.45454641939839,MSW,Friday
2023-03-17,Dada Estate,1,0.03821176772258481,30.041820732011505,MSW,Friday
2023-03-17,Dele Yes Sir,1,0.023815290909585167,15.727910915354782,MSW,Friday
2023-03-17,West Byebass,1,0.02319944931018766,25.809664111432852,MSW,Friday
2023-03-17,Testing Ground,1,0.021931414810806914,17.36157977412725,MSW,Friday
2023-03-17,Stadium,1,0.017385286439735557,29.54189440235302,MSW,Friday
2023-03-17,Power Line,1,0.026846865513035542,23.090145308612115,MSW,Friday
2023-03-17,Kobo,1,0.03725173999827286,16.168955668826186,MSW,Friday
2023-03-17,Ota Efun,1,0.017369037314541393,22.36536628022363,MSW,Friday
2023-03-17,Aregbe,1,0.034490844234715504,16.498630609187206,MSW,Friday
2023-03-17,Igbona,1,0.02464272669364853,26.61796884206732,MSW,Friday
2023-03-17,MDS,1,0.010633050618562023,31.78415227205504,MSW,Friday
2023-03-18,Owode ede,1,0.020734377794041334,33.55866749627953,MSW,Saturday
2023-03-18,Abere,1,0.0253841606320451,29.605484991329728,MSW,Saturday
2023-03-18,Old Garage,1,0.02811087216934561,20.80696522604137,MSW,Saturday
2023-03-18,Alekuwodo,1,0.012697925859383397,33.870128282761854,MSW,Saturday
2023-03-18,Odi olowo,1,0.026738918978252445,24.40653378866821,MSW,Saturday
2023-03-18,Ilesha Garage,1,0.03822244946876069,26.131819743747833,MSW,Saturday
2023-03-18,Ilesha Road,1,0.013382360423830062,36.88115519531746,MSW,Saturday
2023-03-18,Oja Oba,1,0.022065990972186388,38.182686275762194,MSW,Saturday
2023-03-18,Station Road,1,0.0303130431571667,19.82722624574364,MSW,Saturday
2023-03-18,Dada Estate,1,0.03314292056002671,32.775135569943856,MSW,Saturday
2023-03-18,Dele Yes Sir,1,0.02207913461771299,31.336770558358204,MSW,Saturday
2023-03-18,West Byebass,1,0.011148270659679486,16.17287956820316,MSW,Saturday
2023-03-18,Testing Ground,1,0.014662514569578736,17.408730969500176,MSW,Saturday
2023-03-18,Stadium,1,0.031871585575441265,17.6808797024413,MSW,Saturday
2023-03-18,Power Line,1,0.018349697660180526,37.97922906367314,MSW,Saturday
2023-03-18,Kobo,1,0.02604623842282263,26.465881013636174,MSW,Saturday
2023-03-18,Ota Efun,1,0.013822090096570512,25.3500890895989,MSW,Saturday
2023-03-18,Aregbe,1,0.024618716772757288,24.468719082391008,MSW,Saturday
2023-03-18,Igbona,1,0.028365855828864736,19.53555115318328,MSW,Saturday
2023-03-18,MDS,1,0.028986034717961427,26.89274286449175,MSW,Saturday
2023-03-19,Owode ede,1,0.022254747937968215,37.011725664915566,MSW,Sunday
2023-03-19,Abere,1,0.019814118407533318,38.19774539252553,MSW,Sunday
2023-03-19,Old Garage,1,0.03281501586813737,11.53340091552015,MSW,Sunday
2023-03-19,Alekuwodo,1,0.03602626846266671,25.711634032141014,MSW,Sunday
2023-03-19,Odi olowo,1,0.03582935360820094,22.440559352173537,MSW,Sunday
2023-03-19,Ilesha Garage,1,0.012730044654338427,19.129402791413135,MSW,Sunday
2023-03-19,Ilesha Road,1,0.03473512719668237,35.733214252701266,MSW,Sunday
